-81	55	104	49	143
-166	143	-43	-159	-19
-7	8	-78	17	98
-127	198	108	-5	129
-123	31	197	-142	-44
-166	-68	-174	133	-27
93	136	-130	-52	-197
156	-115	109	-69	-9
-104	21	-89	-146	156
-151	-54	194	46	86
109	-123	55	48	-11
-163	-159	195	-63	-197
164	-122	-41	-177	55
128	-192	73	123	-125
-44	151	-33	-143	-159
-80	93	198	0	-27
-184	15	-41	-72	179
-18	132	-181	-134	-174
-59	81	-150	186	196
84	3	-44	-94	9
89	-145	-150	50	-131
38	149	66	85	-4
-81	-124	37	-45	24
131	-105	-76	15	-81
163	120	-77	-124	34
-97	-160	-157	88	150
-34	89	-57	183	-107
-175	70	133	-155	-42
-50	-98	-129	-105	-97
42	-3	-162	102	32
51	4	-81	-144	20
-148	156	-29	178	81
88	-8	158	89	-92
-24	16	-5	-161	20
-103	-154	-176	98	-75
27	123	-37	-135	-163
80	68	-45	126	65
-63	132	85	-79	-9
-60	198	11	-62	-114
-58	42	-163	148	-184
-2	-160	182	87	-67
-154	-29	-124	-40	-33
-115	153	-82	86	167
-103	190	-20	88	-64
-120	-97	-1	123	-190
85	127	-130	-8	28
-26	-58	155	-85	-58
-85	176	149	-137	72
-142	152	-156	62	149
-191	24	-134	-132	182
-49	84	142	-58	-75
180	-42	-124	16	-43
-58	-139	-34	83	82
20	-88	-99	140	-142
35	-164	132	121	-121
-46	104	114	151	31
-94	137	199	-28	-43
131	175	-144	-184	195
-89	46	-39	98	2
33	-173	-130	-152	11
196	139	3	152	-148
26	-3	-17	-147	-44
16	-170	-3	68	-35
12	43	93	-109	13
-76	14	6	167	-19
140	166	-14	153	178
125	-76	-141	-178	-94
112	156	-180	-20	57
93	103	148	-166	-171
-27	-29	120	103	-6
-174	-55	183	126	117
5	-86	85	111	-112
60	-185	-132	28	-60
43	-182	-76	185	-47
186	-12	20	-39	183
53	11	-39	101	-21
-156	-51	109	-49	162
191	168	127	185	-79
194	-126	98	17	-98
-153	-150	-153	43	2
-45	138	-111	60	-52
-43	-191	175	-178	28
193	153	191	-19	-79
-106	-152	-177	-198	45
-68	-162	-130	176	-176
-150	-45	131	51	-122
182	143	-78	-148	-68
13	26	-182	135	95
-159	86	-64	-153	61
-60	-193	-12	68	-90
-69	78	85	124	167
28	193	-113	23	-189
106	89	21	121	143
10	-47	-198	76	-159
2	-184	149	-115	-175
-4	-187	20	-181	82
-73	13	150	-38	151
151	-5	70	112	21
-120	168	-159	39	-196
-177	98	27	49	-34
-53	96	-200	-23	-102
-186	8	122	-40	0
59	67	-96	55	13
-127	176	-100	-89	74
169	-8	164	114	-50
112	4	-132	-133	133
134	81	-126	162	19
150	-199	45	-113	-73
108	-5	129	-44	164
-177	-19	-39	-89	49
44	-180	107	79	9
62	60	-170	-186	-119
187	70	23	147	-4
121	-11	-58	146	-188
49	187	122	56	-131
175	-87	-146	151	185
177	-132	43	108	22
25	94	-72	75	39
194	-1	-6	148	124
-146	-197	142	-12	-54
-183	-4	140	45	-200
61	-97	-75	157	-107
-136	-143	40	13	-66
-95	182	-90	-150	4
44	76	182	66	8
171	171	83	0	38
143	69	-163	-54	-200
-82	-109	-13	-173	-65
-197	169	-115	199	-99
-139	-112	-107	64	195
26	58	137	-158	-69
-12	-63	39	25	-96
-9	139	-120	-96	-134
45	-170	-199	-71	-158
-65	-15	90	-125	-50
-14	30	170	33	34
-30	-110	-115	-61	-28
79	169	170	194	45
-160	-161	-6	109	-59
-76	9	-12	104	-164
-99	92	-23	169	22
-170	169	-101	125	6
57	58	21	197	23
-58	166	93	198	-167
-163	-80	-70	-114	137
-158	-158	-21	-172	150
-152	97	175	-195	-39
88	-56	-143	-79	53
-162	67	6	-24	171
-190	59	-178	3	74
45	3	62	149	-74
132	3	156	151	-91
-38	-45	-180	148	-97
51	60	-143	57	-155
111	-154	123	45	196
-99	-198	-100	-73	15
-56	-154	-17	179	-49
116	-137	-155	-158	-137
-151	23	84	157	21
-193	14	-64	7	40
-35	-72	-5	87	-101
156	190	57	-129	-134
85	42	102	-18	-29
-174	-92	-147	-37	-146
129	4	-69	-6	-151
196	22	65	139	165
-82	-178	47	137	195
-93	-193	-159	151	-116
-145	-3	-153	166	78
77	62	45	80	40
94	-100	200	72	135
42	139	-82	110	9
94	64	145	69	46
-127	-64	-13	93	37
39	187	30	-10	135
-106	145	128	79	-111
-32	19	-36	70	-162
162	-176	192	-186	-10
-66	-3	-114	121	-32
129	-171	-29	45	-195
2	-145	77	74	88
6	-137	155	37	-127
110	-171	77	153	-195
10	-70	-154	116	23
-116	-61	-184	-186	176
-194	-33	-199	24	106
9	193	-137	-88	-35
-10	-124	15	-166	-172
-62	197	-117	-166	44
-145	6	108	71	-31
-24	-65	-92	41	-34
-144	5	-157	-116	-190
-155	-189	-52	124	173
-193	33	-125	-112	-39
-175	27	-39	33	49
183	17	73	-64	-66
-160	-6	187	167	-133
189	-109	35	110	-12
-114	199	85	-174	77
102	-24	-139	112	-57
189	-34	94	-192	153
-134	-85	-134	108	175
171	167	-166	108	-138
31	-124	5	-1	187
14	-64	-144	-100	-140
-20	-73	162	127	198
6	-160	-7	-144	140
82	-175	-151	-64	189
80	113	159	-158	-191
-50	-21	148	160	-150
131	-162	1	89	116
191	183	-194	-76	-173
-146	156	-149	-84	142
187	-47	-100	-75	-101
32	53	-194	-70	-192
-16	42	-16	126	-117
193	18	169	121	101
-115	147	158	-149	162
155	60	-37	-42	59
48	-144	178	141	132
-29	48	172	-12	-175
59	-152	57	-20	-47
-183	171	99	-60	-85
-132	-146	63	-1	85
105	-174	-111	156	-160
86	3	-167	-189	173
-99	189	-110	-120	200
-40	-28	178	-105	-96
-94	170	-84	-19	126
-18	-179	-160	47	-88
23	104	-167	-43	-96
-183	57	-14	-42	144
-42	-37	-45	72	87
35	4	-118	163	-132
-56	81	33	-139	5
-3	160	169	188	0
7	-150	-130	54	21
-191	55	-158	-98	-162
-133	-176	166	-45	182
139	-82	11	-95	123
74	-133	-187	-77	24
165	174	-181	46	-162
173	158	-176	38	76
-23	-176	77	141	-92
-29	-95	-4	-31	-165
186	80	-177	-93	-50
-5	169	-72	-147	-28
99	48	-171	103	-117
31	91	-96	59	45
-198	91	-51	58	-137
18	28	-29	158	-181
2	-76	4	197	-122
29	186	59	-87	133
160	37	193	-2	-7
-41	-9	-184	147	-56
-40	-81	100	-147	116
179	195	-12	194	86
75	-163	97	-128	152
96	107	91	130	52
-94	19	-61	-179	-125
147	62	-22	22	-90
-119	-39	53	-73	-1
-172	191	44	-70	174
89	-188	-36	94	-6
-151	4	34	-199	181
109	-159	-156	169	33
-82	31	122	175	178
-150	-99	-89	-191	-115
200	126	187	181	125
23	-72	131	199	-101
59	66	-21	44	-16
128	-105	-186	119	-16
-67	-48	85	-6	-89
-4	27	54	-187	10
42	189	182	57	-118
105	-156	21	-112	-42
-2	160	45	-187	118
-136	-54	-41	41	67
-36	-29	-29	-22	128
118	-1	-5	-44	-9
-185	146	-114	29	157
129	-82	21	-27	30
-5	-36	184	49	63
-162	99	182	-189	87
140	42	59	65	-102
-142	-44	67	-80	-179
-81	-60	24	2	-149
65	156	-75	152	88
-184	-165	99	-70	96
132	-25	109	-1	-19
-124	-124	-38	-129	-130
-26	-22	-88	-109	-11
31	-73	-114	28	125
-65	-170	-88	179	-196
-16	168	-175	54	1
-175	-120	108	18	136
-96	-157	70	-180	-61
-80	-33	-48	16	81
-130	129	-104	48	-11
-150	23	-121	24	-168
114	-147	-184	-102	-174
-94	-51	85	43	133
-14	187	-48	-164	-13
4	88	-181	89	-136
-143	-121	169	26	155
-174	-160	-16	-14	198
-137	180	-19	-109	109
-52	-77	-196	18	13
-21	-104	107	120	-87
-41	187	72	-149	30
-198	-113	61	-156	-78
-63	31	25	102	-115
147	-163	58	152	12
-121	3	-12	50	70
166	-23	106	-83	94
-66	-68	-118	108	-5
181	128	-80	-103	11
-179	111	-118	63	-85
89	-189	-197	-83	-29
-72	162	15	11	-100
-126	-39	59	-41	53
184	-182	102	-127	103
37	169	125	-38	-96
-190	119	198	-14	-134
-29	39	-166	110	-54
-101	13	84	165	-96
-178	141	9	-37	-158
-187	45	126	-196	139
48	155	97	184	184
187	113	130	48	48
-125	-4	-26	-12	-53
-176	-116	-168	-154	-70
-169	108	136	124	-97
-29	186	188	-177	159
-87	163	113	-117	114
-180	146	7	-176	105
93	-137	52	-189	50
-21	-23	173	-113	-117
-48	57	-172	-70	18
111	-50	-109	-43	175
116	-172	-146	2	101
-160	37	-101	110	-155
64	-163	-80	-156	-37
115	-174	-200	91	-83
150	161	51	44	38
-89	5	192	-83	111
166	155	138	125	181
-160	134	80	-87	96
-91	-39	-181	-121	-150
-146	194	-148	151	-122
-111	-131	9	41	-16
-171	196	-7	168	-198
-183	82	-2	130	-28
-141	81	119	125	70
-72	67	-186	-169	-170
45	200	137	-87	-95
-70	19	-73	100	-120
111	-139	70	34	51
191	-28	196	-127	92
143	-136	-29	-93	-15
-175	158	-108	-129	171
150	47	77	45	30
86	62	-54	192	-29
55	130	105	-18	-53
-61	-17	114	-110	-24
-158	-156	-52	-169	-61
-55	89	107	-140	65
-96	-129	-20	146	109
31	-174	-4	-25	118
17	-47	158	79	-17
115	-31	163	105	-23
-130	25	50	-151	-66
-90	11	-112	-93	149
-175	164	189	-22	-97
74	159	82	7	139
-110	91	-71	179	-88
171	2	-118	15	-5
174	88	141	-189	-165
-63	127	19	55	-42
-186	-190	161	9	143
-34	194	6	-111	197
-76	-22	-179	-130	-177
118	-38	199	-69	-179
78	116	199	-145	62
-149	190	-43	-152	39
-186	67	19	-36	-108
-134	179	133	154	-185
185	-124	112	109	56
-175	-173	-66	-104	-70
-24	186	-28	123	151
20	187	-65	-172	-34
158	140	172	156	-52
155	-174	28	-71	-47
-125	51	-151	199	66
-170	-191	-1	-90	93
-36	-58	167	176	55
-165	128	9	-17	-148
-46	166	83	37	154
-105	-191	-5	-184	59
-87	-199	141	130	96
-101	127	43	74	-92
-118	-171	-56	78	-112
-172	166	-148	63	-27
-123	-118	-190	-169	-44
-76	165	-43	23	75
114	-92	-111	-76	177
-116	51	63	144	197
148	-9	-109	-188	28
63	51	-162	168	-152
190	69	124	-41	91
36	113	41	-16	141
25	-79	-47	-1	-92
-60	-57	-108	136	188
157	-170	-160	-58	162
39	123	33	-109	34
15	190	26	88	188
-18	103	165	140	-17
-131	143	-103	-76	-117
76	16	36	-115	120
77	-4	-28	-167	-197
158	94	186	-59	-107
57	85	-113	-199	79
64	137	-67	-42	155
-199	8	-85	-184	-158
-67	-55	-82	-169	-67
62	12	-64	-187	108
83	-109	-54	-131	42
88	10	-28	81	165
-143	-135	-185	87	117
163	87	-44	-101	-98
59	126	-19	-196	176
107	60	-58	138	1
-76	-198	69	-79	25
-125	8	-162	-140	93
194	34	101	-169	51
-62	-93	-12	187	95
-143	-129	-53	-4	30
102	-174	116	-9	-7
24	145	160	181	-174
-127	174	168	29	40
47	-50	-25	35	93
81	-12	8	-105	-179
143	-100	-123	6	68
96	-78	34	-144	112
24	-41	128	16	116
-19	156	103	-112	140
194	98	-62	144	76
-112	-30	174	-144	-138
64	83	-34	42	-7
155	-102	83	74	-170
-153	-32	-100	-108	-51
-179	-197	-157	-163	-184
-41	130	-33	-196	98
-141	92	-71	-69	-181
-130	-111	-128	-110	-71
-161	-27	-128	-78	-102
155	56	-118	41	146
71	-58	57	-97	73
-176	-140	76	188	186
-110	39	3	-39	172
-45	26	71	46	-189
-119	-56	-107	-137	-17
94	32	-182	-157	-181
-77	30	-45	-111	147
-59	-140	-121	22	1
-64	-160	27	131	106
51	-165	-104	39	-27
-73	-126	154	-91	130
46	-99	41	114	-156
-164	-111	188	-55	156
58	56	193	12	-188
-85	63	-22	111	89
-32	40	-94	166	150
-145	-45	33	80	14
141	174	51	-122	66
86	-79	-14	79	142
87	144	-132	-72	-194
83	-170	-152	27	-61
-46	-83	113	-51	58
34	67	-194	73	57
-104	147	-145	54	39
34	-185	-114	114	28
-132	108	-102	-46	51
16	45	-22	172	-173
-186	-118	68	81	-83
191	-32	-6	83	162
-164	145	-6	50	-138
135	57	-91	143	-163
-100	186	170	130	-111
-86	-54	-163	33	-78
142	39	103	-166	-40
-129	50	0	80	-194
-79	-10	-81	-158	-161
-80	-3	-191	97	68
36	-134	-100	-106	110
-142	29	-123	-91	-175
-22	125	-38	-42	189
183	-36	-32	7	-159
143	-88	191	-69	-148
-22	109	-51	-59	60
-144	185	-110	187	129
115	116	-124	-182	47
-190	21	-179	-29	-120
17	110	133	-27	179
89	-96	55	-2	-175
122	-22	104	-39	-149
-81	-61	-155	-190	-75
-169	198	31	-8	2
-68	107	19	-95	-21
-88	79	-32	-14	-145
-28	-57	-13	0	112
-197	-89	-49	-42	128
157	58	140	132	6
170	-175	-102	-144	52
-164	180	-52	23	45
-89	22	84	-22	-174
97	114	-131	188	188
-37	74	-29	167	187
55	-161	81	99	-60
-51	47	3	18	107
-140	152	-21	56	119
-84	67	-117	121	-151
-113	-196	-169	142	26
-80	-160	24	-72	-148
165	-70	-200	-134	-187
58	-24	-120	-21	-54
-98	-80	-167	110	115
117	-18	-49	125	-55
185	147	41	-10	37
167	-141	-176	90	-131
87	92	-3	154	188
-176	131	70	-183	-197
-109	-14	-125	-116	-3
-106	35	20	-2	180
-90	47	-103	-154	149
54	121	179	-162	157
-20	-195	-120	168	57
59	12	-3	81	8
-128	151	-28	181	2
-159	34	26	-118	25
116	78	-88	-199	153
87	-147	9	146	166
-129	102	-139	93	-16
-89	79	174	-82	152
58	-71	-194	-117	189
151	-125	-134	176	128
78	25	-52	64	-89
-144	115	-190	92	-46
182	-186	-78	122	-77
-40	-65	-56	-113	-136
189	76	-191	-114	-179
125	-175	66	-75	116
-184	-24	-37	-53	196
-116	95	9	100	96
-147	-30	-41	23	132
100	-90	45	193	183
-118	-14	23	177	100
158	150	-171	11	49
175	26	-105	-98	164
41	154	132	100	-9
-168	-123	38	-165	130
158	-179	95	17	-66
95	88	92	-154	-85
-149	153	-60	-33	-197
-52	-157	73	31	2
78	-22	119	-54	183
172	109	168	-116	-27
-99	-78	45	67	-39
158	-30	-152	-70	159
-150	8	-164	-7	101
50	79	-119	173	85
-129	166	-66	-107	39
-108	139	-44	193	88
-130	-92	-188	-36	-199
20	-46	138	62	56
-69	-6	25	-115	20
-42	-38	6	-144	-82
79	-22	104	-169	106
169	-94	64	-196	-179
-102	-92	-38	80	-141
-6	-11	-27	55	117
-164	-173	-98	-112	-184
-128	-157	81	-194	12
98	-145	44	23	-6
-13	24	164	-41	-114
136	121	137	-111	-58
11	-31	-148	61	199
-192	135	23	0	49
-130	-179	146	45	-86
95	3	95	109	171
28	-11	-126	103	132
145	-177	-76	-126	-106
-134	66	116	80	-137
-49	-173	-139	193	14
-121	-133	-98	52	189
192	-197	168	-128	-34
143	-3	139	-196	105
166	169	-22	110	-110
21	-22	-102	110	-195
33	-187	138	-115	-145
-117	-102	-14	-133	-15
-1	-136	-95	-134	-170
171	115	-83	177	37
-184	-133	98	-189	154
190	139	4	-43	45
179	136	-166	-59	-10
166	-82	55	81	-188
77	-47	-5	-79	163
-56	-117	-119	4	-88
-139	-152	-167	-34	4
54	6	-145	165	-66
59	-141	-88	67	-98
-194	-155	7	91	55
74	180	-57	187	-190
-18	-156	-196	62	-129
-30	180	181	-168	100
-80	113	169	-16	41
20	-90	162	-111	-17
-95	-170	-85	-190	132
110	-75	98	-168	141
150	43	-195	-7	155
-35	-5	-177	-105	169
17	1	-46	-60	24
133	17	7	132	-153
114	54	-195	-54	-164
-200	47	58	180	175
-159	-46	-155	-33	-177
77	148	1	184	-46
152	165	78	112	-20
9	72	-75	193	-182
-143	86	-90	113	145
-95	92	47	113	-116
173	-86	199	-123	167
164	-123	198	-133	190
59	172	-168	114	119
-126	-74	-135	-172	136
17	6	199	-128	-19
-68	-199	-122	-180	182
-65	146	48	-169	165
-53	-30	-80	-31	-163
-80	-1	68	-16	-65
-184	-116	-193	142	111
-81	-63	-165	-107	24
-53	187	-75	-197	-59
178	-115	71	147	-18
152	-86	-23	120	15
-42	46	71	-24	-174
-40	-172	-153	52	145
83	96	185	-115	-135
162	72	-167	-91	37
-188	-153	-163	-142	-105
-130	15	127	-115	-91
-16	28	-69	-160	143
-5	10	129	73	-54
74	-105	175	-15	-64
-180	150	27	-122	61
-55	178	38	-185	156
25	-154	77	13	182
184	-64	120	-86	88
-145	-19	130	-116	-189
37	-106	-152	9	-151
24	171	-200	-19	143
-7	-172	-67	60	-117
123	133	193	-95	-82
169	186	-109	92	125
51	168	153	70	-100
136	-195	129	198	-52
92	-59	-133	-107	-13
-156	-63	19	-13	-177
-98	66	-13	-49	-21
64	-64	-141	-163	114
-152	-152	-141	186	-87
-80	124	-114	124	11
-148	18	0	-179	-113
-130	-47	-93	-37	-64
-79	-63	-198	-130	-116
84	-166	-84	193	51
-84	-9	-31	-2	37
-33	-174	-19	110	-35
-22	-126	-143	107	65
7	-10	13	-22	-155
-199	-111	-4	-98	37
-169	19	114	-173	-172
-191	-100	-179	-105	-72
161	-150	78	129	111
157	44	-5	-93	-13
94	-36	-78	-75	61
-27	-105	187	-132	145
86	25	60	-99	-21
75	71	-156	180	-67
-74	196	-155	-67	59
153	-165	-171	181	-161
102	166	199	14	-155
119	16	92	-72	-13
-179	149	-189	-50	90
108	16	-49	197	32
-184	134	-121	135	1
-49	155	-165	-27	-11
-200	193	-165	94	168
-155	186	170	-54	31
85	33	-75	171	100
-40	191	-139	-122	-99
-147	-21	-94	-58	-99
134	64	199	150	79
-191	-71	108	200	191
-22	157	44	-184	-91
148	-99	-163	-81	39
76	106	-56	74	-94
-120	179	-156	-166	49
139	-64	80	111	59
-109	-71	65	-195	-123
124	-54	-52	42	-2
-38	-91	-140	14	198
-65	38	-43	-118	-73
-13	-52	178	180	-135
-157	39	164	-155	-131
199	64	-48	-23	42
-92	183	-170	169	43
196	99	166	-67	-64
126	-36	-57	-116	196
-41	-191	-116	117	137
-180	-128	-54	-109	108
-185	170	86	-192	58
122	-136	152	-108	-78
142	114	-64	15	-160
-51	22	-162	40	124
194	-134	159	144	-47
21	-8	185	-121	-61
-200	-69	-120	159	40
-183	182	5	128	105
94	-192	-128	56	-21
25	133	-126	196	16
191	-85	-67	-186	166
-117	-77	81	74	9
-5	75	-35	-180	80
107	93	7	-109	105
-6	68	103	196	89
58	-103	18	60	66
32	-25	-13	120	32
-105	85	161	116	-172
164	-120	135	-108	-93
-120	-38	-187	-85	9
-50	-104	-58	145	-144
-61	-123	-110	117	58
-56	182	70	-15	-200
-28	-110	42	-79	-54
19	185	176	-72	-54
148	184	125	-102	155
181	-101	-71	-28	23
198	-43	-154	-161	106
77	-148	-130	99	-24
146	-198	118	88	-33
-200	-152	161	173	-133
-200	-47	-50	-177	-177
161	178	-47	-200	197
102	-2	-49	137	-17
82	-81	75	-55	96
32	56	-139	-137	160
41	103	46	170	64
-79	58	-169	4	-142
-174	-17	170	-129	-85
116	30	-28	195	-29
19	58	-52	49	137
5	-107	-139	-172	-17
-58	64	24	-43	-90
132	126	-115	176	-77
-176	118	195	179	181
47	177	156	-105	-73
138	-46	-55	-103	60
-131	-131	-122	138	109
37	-123	-139	189	93
-120	-73	-186	86	-66
-170	0	-111	43	-161
137	46	20	-198	95
183	-77	23	-8	56
199	169	116	31	120
108	-151	153	60	-124
-25	-52	-113	73	188
-142	-141	-57	-93	-80
72	-33	172	-15	-136
-30	-17	-173	96	-8
111	59	-63	25	156
-170	-190	-50	-44	155
-51	136	-51	-193	-24
-124	-122	175	28	-147
-79	68	-38	138	-146
163	3	-64	110	26
134	-117	35	43	-175
-65	86	20	0	57
38	134	159	14	79
-39	-79	-13	-128	-164
6	-76	-141	14	-12
86	193	-141	155	-69
192	-31	43	-116	143
188	195	176	200	25
-195	143	77	-42	191
94	-84	-41	59	174
-125	46	-55	-20	18
89	-25	-78	-67	-135
-135	-183	91	132	-118
38	-12	82	-169	140
26	-26	-123	-137	-155
58	-110	-158	50	-76
168	-14	-161	-138	20
1	-82	158	113	177
-94	84	185	-170	85
13	168	-153	107	-127
-185	-197	119	84	51
-2	-122	-19	-53	178
187	58	132	-118	155
-38	-107	-141	6	31
-92	55	95	10	78
192	-138	-167	-27	113
79	-120	-116	196	-188
-121	-60	82	80	-140
97	-140	-154	-161	-61
-21	-120	9	-164	79
-174	-4	-21	-37	-59
-32	70	13	-175	31
63	83	-109	142	110
-151	-150	-50	-31	42
-22	104	-166	123	-162
-7	-190	-86	-50	109
138	25	152	-76	19
-64	-82	-43	-133	-64
-6	-13	99	132	105
182	12	9	63	-173
-108	149	135	-160	-64
-28	-152	-42	-184	-165
-97	-112	28	-2	171
3	122	28	1	26
-180	-15	-193	173	188
52	-47	-91	116	-27
-76	-55	104	70	70
-198	123	-71	-197	-36
141	47	-126	-129	-81
-55	120	-132	51	-102
-118	-148	-8	-145	-196
-72	-103	164	194	172
46	163	-17	-81	-10
96	-35	-31	76	-128
175	78	64	183	66
85	-36	38	199	75
-78	-147	71	-164	100
84	164	193	-74	-73
12	-114	22	-39	5
47	62	-161	145	-164
96	-183	39	101	150
62	63	-122	-182	66
-106	-199	-180	86	-106
-178	-137	8	174	44
107	26	94	-94	98
-178	-109	188	174	-63
61	-198	-92	-143	-14
160	10	-145	95	-77
-26	69	103	-157	101
-46	16	64	145	-192
184	165	-154	145	-76
-123	189	12	-198	-41
-45	-92	166	-156	119
9	194	37	-80	-190
-169	9	192	99	134
75	-72	-154	-198	-42
165	24	-11	-30	142
-126	43	147	190	-106
30	-107	107	181	50
-111	-29	-99	71	176
-6	-19	-9	-184	40
43	25	196	-148	-132
17	-177	42	-175	-101
176	178	14	-131	-113
129	-72	185	31	23
-50	-195	83	80	149
-15	107	161	25	-70
36	143	3	35	-186
-85	7	46	-188	-130
-138	-73	-18	31	-143
-176	147	-100	-151	159
-111	2	59	176	-110
185	173	20	-105	-31
-99	-52	55	133	93
10	44	16	-131	194
-90	106	-66	73	-45
51	-131	131	34	-60
4	92	-179	151	19
-148	173	156	-81	146
45	-71	165	106	94
103	-37	-9	-7	138
181	196	-8	121	101
52	-82	-4	6	-108
96	-22	-7	145	200
-150	8	-37	-183	-56
-57	-200	-139	78	58
-24	-150	-141	91	16
140	-101	108	90	60
195	193	119	-23	-107
-193	135	-55	-182	-137
83	-197	-23	171	3
-118	-88	-99	198	130
-70	127	-43	-154	-107
-66	144	193	-11	-41
142	10	176	135	-112
-168	128	43	117	98
13	-161	163	-78	-44
35	-198	-91	70	-191
24	152	-63	-195	64
-177	39	36	174	-200
126	63	-31	86	94
105	83	91	-15	-17
-64	32	-91	176	-36
36	188	-100	-173	-157
-60	48	5	-118	79
-140	-57	-44	-133	-190
60	165	32	79	42
-16	104	-106	-178	14
-116	-66	67	-50	-19
-26	11	146	184	-13
15	134	-102	84	189
40	-113	-22	-66	-92
-31	3	175	-109	-167
-29	-81	170	-187	178
-135	194	-107	-168	30
123	-144	140	67	131
180	-180	-5	-153	197
179	-193	156	122	-7
35	-145	60	-198	183
-25	-82	-56	141	-33
195	96	-179	-162	-190
170	196	191	77	92
59	120	132	-53	76
179	22	-22	-103	-128
-53	-153	189	-136	31
110	6	32	120	-199
15	91	-155	-169	50
-160	-54	37	-86	144
-125	28	41	122	-100
130	-13	-11	-147	14
9	-195	176	-96	95
-125	-185	-5	-6	-16
166	-145	59	-140	144
-157	79	18	-178	-180
16	122	-8	-119	-105
13	176	-189	-95	158
-79	-112	183	-66	-83
-79	-122	159	-11	-6
-110	17	153	-96	132
-2	87	42	187	174
-62	76	-143	-19	-156
48	-39	-148	144	-2
140	99	62	24	-95
-195	118	-172	-101	142
-173	-159	-18	43	42
-114	150	-112	-69	-170
78	-183	-18	-49	170
-119	-27	-147	-191	108
155	-35	64	-83	-64
-170	157	-90	174	-77
-121	108	75	187	-186
-159	-90	145	41	-179
-144	-120	-126	-148	7
151	183	-34	112	180
-177	122	-157	94	-181
-122	83	24	150	9
16	-177	-78	-80	130
-120	-188	36	83	-44
-199	37	18	-100	-71
171	22	-86	67	-188
-75	33	144	-42	-20
151	92	161	178	-104
112	-71	196	180	62
-167	-164	130	68	138
-184	-93	-38	31	-135
-174	115	112	10	-133
-6	175	125	-122	84
-23	36	-127	92	-38
-42	85	-92	-42	108
-171	94	-33	35	42
158	-153	44	130	23
-109	-57	135	-91	166
-168	-113	76	-28	173
-98	2	40	-55	199
166	14	191	-29	117
0	-191	-155	-20	120
-150	186	81	-173	-20
65	-1	-43	-45	-146
-109	194	-117	-36	62
-85	151	-23	3	-189
63	58	79	195	158
-146	102	-125	155	157
-85	154	-130	190	152
-200	-78	159	85	-122
-49	-9	-90	121	-191
112	5	-188	57	55
-39	192	12	-154	-17
91	107	-129	95	-184
69	-66	-39	141	-120
129	-88	-129	-52	78
-196	11	-200	53	-29
-193	16	-127	-9	119
174	56	78	-128	-177
135	57	-3	79	92
-83	-87	-143	192	98
168	108	89	-89	-13
-67	-153	-170	-195	-157
81	-43	-39	-132	-85
-10	-196	-77	123	-160
-36	78	52	108	115
94	-47	-94	44	3
61	165	-60	-166	-66
-181	-33	-167	48	-101
99	128	-149	60	155
-140	-84	-49	175	-154
-34	10	198	-174	-137
-117	-122	74	14	184
-42	-103	-186	74	-101
161	-76	34	-37	188
-172	189	40	-17	-121
-71	140	-178	169	-138
17	71	49	56	-32
6	74	-167	-44	-55
117	-65	-22	167	37
-71	-21	-111	-132	80
11	-73	-111	-151	-162
-5	-47	-51	122	101
-85	118	138	71	-146
159	-129	-64	59	109
61	-194	195	87	-6
-107	44	-118	-101	78
-15	-135	23	31	-8
187	-73	-2	-109	18
123	-97	-86	175	-186
53	-153	-100	-185	152
-75	-1	90	-99	35
111	194	28	-23	193
-59	-61	113	-133	-85
-175	48	-17	-162	180
67	-24	32	-77	-156
-98	-144	81	46	88
153	-48	109	120	73
-39	-55	86	-154	166
-135	-155	-129	45	-11
-42	-75	-54	93	99
185	-173	194	-42	-37
-90	-101	-130	131	128
49	127	16	-38	15
-88	-132	14	-90	125
69	-161	3	117	55
-62	-1	97	90	-163
-168	158	152	118	-30
153	-188	-41	-183	-14
188	123	-88	-25	82
9	163	-60	163	-4
41	154	169	-92	109
-109	47	-142	-193	-1
115	152	-47	194	-1
-24	-57	-155	-133	130
-94	-171	194	-11	111
66	125	-156	-75	-58
-19	23	-110	-114	153
91	199	118	18	-131
140	23	-141	-191	8
117	-26	167	51	-37
-186	-66	73	23	-54
-6	158	-191	119	117
-188	163	16	-55	-192
19	169	138	-89	-75
-133	-87	147	1	-149
-30	55	-71	73	-176
24	-171	-86	-83	-76
-151	-39	183	-170	-82
179	-70	-60	67	107
43	33	179	173	-73
161	191	-132	-83	39
-193	-72	-56	-186	-2
134	77	146	183	107
-183	-101	11	-8	-173
-28	-20	-114	-124	-34
-173	152	116	-88	-192
19	200	44	114	181
-44	-91	123	-42	179
39	-11	-160	174	76
49	69	-170	-59	-8
-76	-34	120	-193	-161
100	-39	188	-159	113
-76	180	-187	-51	-66
-153	83	5	-127	196
-155	33	-33	-197	-185
-59	54	133	-60	160
-182	3	61	108	-49
-97	-195	-186	-104	-159
-183	-131	152	168	138
184	-106	-125	161	118
-198	-197	-4	-111	169
-32	-194	119	-196	-199
177	-61	-126	187	-103
164	121	-195	-51	-127
17	133	176	-41	-101
136	120	15	-103	95
-168	-96	72	-131	170
-96	31	-178	-140	59
158	-88	-14	128	-59
-95	177	-26	-38	199
17	-175	46	-180	90
-50	-68	169	21	168
113	-57	-38	-90	-183
-107	-168	-69	149	-152
-116	-166	126	-70	196
-30	93	75	-137	-16
17	-114	-86	-42	92
133	-174	33	105	63
72	-144	-111	24	-92
6	91	-155	-183	87
199	-12	-97	-192	20
